id,status_group
12070,functional
60030,functional
10568,functional
22558,functional
31170,functional
30018,functional
64501,functional
31105,functional
12927,functional
68531,functional
20886,functional
67925,functional
3859,functional
42544,functional
32568,functional
47157,functional
24288,functional
55809,functional
72651,functional
8039,functional
45684,functional
13938,functional
44364,functional
46246,functional
49949,functional
21536,functional
53990,functional
5750,functional
56984,functional
45816,functional
30244,functional
13946,functional
39660,functional
11350,functional
67179,functional
27209,functional
38229,functional
18081,functional
50800,functional
41557,functional
64149,functional
60146,functional
66171,functional
63860,functional
43987,functional
2693,functional
37696,functional
48706,functional
42856,functional
36761,functional
10650,functional
67750,functional
61049,functional
31775,functional
34099,functional
57920,functional
67842,functional
74076,functional
3754,functional
63718,functional
6833,functional
40043,functional
3550,functional
16065,functional
20703,functional
8188,functional
18969,functional
31763,functional
44882,functional
68140,functional
49914,functional
54697,functional
54667,functional
17485,functional
53194,functional
63861,functional
69007,functional
4686,functional
12156,functional
33889,functional
58258,functional
55251,functional
1021,functional
51485,functional
49242,functional
42171,functional
32472,functional
18873,functional
14844,functional
17757,functional
31972,functional
41565,functional
44213,functional
58309,functional
69259,functional
27977,functional
9159,functional
6963,functional
3242,functional
12843,functional
10752,functional
63802,functional
21337,functional
22852,functional
43710,functional
30750,functional
34499,functional
10354,functional
35998,functional
20219,functional
50590,functional
41123,functional
33265,functional
27125,functional
23020,functional
29390,functional
22946,functional
40890,functional
71428,functional
34654,functional
6247,functional
69936,functional
8052,functional
13766,functional
3014,functional
69284,functional
65734,functional
16084,functional
61218,functional
57660,functional
15500,functional
20885,functional
42056,functional
12694,functional
68738,functional
28135,functional
47534,functional
74169,functional
22091,functional
42693,functional
14707,functional
24442,functional
63303,functional
27933,functional
58361,functional
18649,functional
50052,functional
34782,functional
8413,functional
44901,functional
67083,functional
6684,functional
26555,functional
11111,functional
30488,functional
2502,functional
56622,functional
49850,functional
7901,functional
6658,functional
23409,functional
25719,functional
72929,functional
38553,functional
65860,functional
39958,functional
58699,functional
19969,functional
62957,functional
46068,functional
54020,functional
58010,functional
54164,functional
38622,functional
9713,functional
46759,functional
12348,functional
40590,functional
32713,functional
24786,functional
71260,functional
29124,functional
46164,functional
41122,functional
